shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
3638,537,563,10,13,5,654,CMA CGM,In Transit,701.05,98.1,CMA8358514424,
3639,482,487,7,12,13,754,FedEx International,Delivered,1029.14,180.96,FED6292257578,
3640,440,458,31,15,5,16,DB Schenker,Delivered,5316.75,2091.36,DB 2531659705,
3641,510,527,21,13,3,67,FedEx International,In Transit,8846.03,2624.39,FED8271137709,
3642,501,507,9,16,15,592,DHL Express,Delivered,1345.91,188.48,DHL9458322261,
3643,159,173,17,16,17,511,XPO Logistics,Delivered,1583.92,260.61,XPO6814834806,
3644,677,696,16,13,1,94,XPO Logistics,Delivered,277.04,55.46,XPO9859107199,
3645,607,615,26,11,14,103,Maersk Line,In Transit,4462,2585.3,MAE4320444230,
3646,694,702,34,16,9,743,C.H. Robinson,Delivered,357.08,91.44,CH5258874921,
3647,291,302,12,15,12,386,XPO Logistics,In Transit,311.65,77.2,XPO6403577589,
3648,346,359,14,11,12,408,C.H. Robinson,Delivered,430.6,137.36,CH6910465811,
3649,191,201,33,14,17,859,DB Schenker,In Transit,239.13,75.54,DB 3507015269,
3650,697,713,3,13,7,585,C.H. Robinson,Delivered,746.05,105.3,CH1496959279,
3651,282,295,9,14,11,724,C.H. Robinson,In Transit,717.98,137.56,CH8922606420,
3652,153,173,36,11,7,210,XPO Logistics,Delivered,51.57,12.6,XPO6285737249,
3653,378,385,36,14,15,328,CMA CGM,Processing,64.17,19.68,CMA8519617534,
3654,268,278,25,13,13,17,CMA CGM,In Transit,2814.42,743.24,CMA6265584385,
3655,458,464,33,16,17,687,C.H. Robinson,Processing,200.2,41.22,CH5773195227,
3656,623,629,32,10,12,1519,CMA CGM,Processing,801.24,134.33,CMA1979675514,
3657,306,322,23,15,8,40,DB Schenker,Delivered,4287.23,1008.4,DB 5926340629,
3658,700,710,12,16,12,525,UPS Worldwide,Delivered,967.88,185,UPS8782551988,
3659,403,424,3,14,3,88,XPO Logistics,Delivered,150.57,15.84,XPO3163111748,
3660,10,16,20,12,17,573,Maersk Line,Delivered,1337.24,257.85,MAE5569425108,
3661,685,690,27,12,9,35,UPS Worldwide,In Transit,4557.03,2074.45,UPS5864511832,
3662,728,731,19,15,17,547,C.H. Robinson,Delayed,1469.9,355.55,CH5540707442,Address Exception
3663,476,503,33,16,3,677,CMA CGM,Delivered,438.98,40.62,CMA9225577386,
3664,659,678,23,16,5,43,XPO Logistics,In Transit,6204.15,1084.03,XPO5476861371,
3665,86,99,23,15,8,113,CMA CGM,Delivered,9445.14,2848.73,CMA4645509696,
3666,687,699,12,14,17,241,DHL Express,In Transit,266.97,48.2,DHL9436297438,
3667,524,548,9,12,4,697,CMA CGM,Delivered,1728.61,208.43,CMA6071741896,
3668,393,405,26,11,12,32,Maersk Line,Delayed,3837.08,803.2,MAE2005990262,Port Congestion
3669,507,516,1,14,16,456,DB Schenker,In Transit,612.87,95.76,DB 1709570747,
3670,42,55,35,14,13,1355,FedEx International,Delivered,629.98,87.75,FED5985376880,
3671,49,64,31,10,7,29,Maersk Line,In Transit,7711.51,3790.59,MAE9436576393,
3672,465,476,25,12,7,20,CMA CGM,In Transit,4731.67,874.4,CMA7278672223,
3673,367,372,30,15,9,9,Maersk Line,Delivered,2092.45,993.33,MAE1319986604,
3674,608,632,29,15,2,22,DB Schenker,Delayed,3897.15,2964.5,DB 6180167963,Port Congestion
3675,11,23,24,13,10,70,DHL Express,Processing,3565.66,1376.2,DHL2064306781,
3676,41,48,3,15,11,324,FedEx International,Delivered,285.17,58.32,FED4289534884,
3677,208,221,33,13,15,443,Maersk Line,In Transit,167.55,26.58,MAE4700253728,
3678,697,703,23,14,14,53,DB Schenker,Delivered,4114.07,1336.13,DB 7475555744,
3679,549,557,21,15,11,14,DB Schenker,Delivered,2169.37,548.38,DB 9610214524,
3680,422,428,29,14,15,33,XPO Logistics,Delivered,4261.14,4446.75,XPO2886945913,
3681,679,688,20,11,9,437,CMA CGM,Delayed,1078.27,196.65,CMA2678648475,Security Check
3682,58,72,33,15,12,780,UPS Worldwide,Delayed,381.92,70.8,UPS5571809859,Carrier Capacity
3683,120,134,35,11,7,570,UPS Worldwide,Delivered,192.24,28.5,UPS9598622504,
3684,5,18,31,14,11,18,XPO Logistics,Delayed,2388.8,2352.78,XPO9353940086,Security Check
3685,89,111,7,14,1,749,DHL Express,Delivered,994.05,179.76,DHL3584274389,
3686,141,148,13,14,14,518,XPO Logistics,Delivered,709.34,137.7,XPO4236059396,
3687,492,514,33,13,2,875,XPO Logistics,In Transit,715.01,76.5,XPO9827861547,
3688,50,62,23,11,6,40,XPO Logistics,Delivered,3875.92,1008.4,XPO8554183999,
3689,200,211,30,12,16,56,UPS Worldwide,Delivered,4499.32,6180.72,UPS9780638977,
3690,656,682,32,16,2,1414,XPO Logistics,Delayed,638.14,126.98,XPO7398531786,Security Check
3691,122,144,16,12,5,508,DHL Express,Delivered,2883.3,299.72,DHL4807005794,
3692,188,201,19,10,16,161,Kuehne+Nagel,Delivered,476.3,104.65,KUE9506545153,
3693,347,362,20,14,1,55,UPS Worldwide,In Transit,153.56,24.75,UPS3134899671,
3694,418,423,1,14,14,193,FedEx International,Delivered,178.18,40.53,FED2917119095,
3695,558,583,22,11,2,90,XPO Logistics,Delivered,7413.79,3234.6,XPO5220141649,
3696,660,686,3,16,3,599,FedEx International,Delivered,1354.49,179.82,FED8086043078,
3697,408,433,5,14,4,418,XPO Logistics,In Transit,483.89,91.96,XPO3984698617,
3698,101,122,14,14,3,108,Maersk Line,Delivered,110.68,18.36,MAE5564102310,
3699,675,703,32,13,1,747,Maersk Line,Delivered,423.45,80.29,MAE9115852492,
3700,647,666,9,14,3,586,FedEx International,Delayed,850.32,111.34,FED7628450825,Weather Disruption
3701,56,70,33,13,7,233,Maersk Line,Delivered,94.45,13.98,MAE6757048495,
3702,606,619,13,12,9,156,C.H. Robinson,Delivered,99.36,23.4,CH3578930114,
3703,123,139,10,14,7,240,XPO Logistics,Delivered,211.37,36,XPO9145782565,
3704,700,715,1,16,4,397,Maersk Line,Delivered,757,83.37,MAE1879940606,
3705,256,278,29,15,1,94,DB Schenker,In Transit,12138.82,12666.5,DB 6747269449,
3706,721,731,22,11,4,27,Maersk Line,Delivered,3637.22,970.38,MAE5776641987,
3707,696,708,18,10,14,276,DHL Express,Delivered,855.8,165.6,DHL1743427478,
3708,172,199,29,12,2,78,UPS Worldwide,Delivered,19599.92,10510.5,UPS3874092402,
3709,496,502,12,11,15,649,DHL Express,In Transit,1529.55,209.8,DHL9818575191,
3710,330,335,13,16,16,547,FedEx International,Delivered,844.78,142.05,FED8974929006,
3711,450,474,32,15,5,1209,DHL Express,Delayed,651.1,112.63,DHL9191885309,Mechanical Failure
3712,100,115,25,13,5,100,Kuehne+Nagel,Delivered,8286.45,4372,KUE7716369442,
3713,648,658,14,14,7,630,UPS Worldwide,Delivered,850.01,107.1,UPS6539304892,
3714,464,488,14,11,3,479,C.H. Robinson,Delivered,1330.62,149.43,CH6611717462,
3715,428,440,8,16,8,574,UPS Worldwide,Delivered,504.13,91.84,UPS2443696523,
3716,390,415,18,14,5,426,CMA CGM,Delivered,1432.2,255.6,CMA2091525121,
3717,391,398,5,13,13,577,XPO Logistics,Delivered,781.15,126.94,XPO4388249959,
3718,496,524,18,12,3,594,CMA CGM,Delivered,1699.96,356.4,CMA7153983980,
3719,663,676,13,11,9,667,FedEx International,Delivered,398.14,100.05,FED5918713582,
3720,370,382,19,14,12,212,C.H. Robinson,Delivered,510.52,137.8,CH4388178544,
3721,178,189,2,15,7,219,Maersk Line,Delivered,114.67,32.85,MAE4184078011,
3722,394,411,6,14,3,524,CMA CGM,In Transit,696.46,115.28,CMA1933528499,
3723,600,610,35,14,8,490,DB Schenker,Delivered,103.93,24.5,DB 2585199713,
3724,559,566,30,16,16,54,Maersk Line,Delivered,5187.01,5959.98,MAE4342073952,
3725,482,489,30,15,14,5,FedEx International,Delivered,2426.38,551.85,FED2170168473,
3726,109,118,6,15,9,108,Kuehne+Nagel,Delivered,117.2,23.76,KUE3675848210,
3727,179,190,13,13,16,120,DB Schenker,Delivered,92.31,18,DB 5376509322,
3728,118,139,24,10,7,43,DHL Express,Delivered,3321.94,845.38,DHL6806475885,
3729,694,704,6,12,13,171,Kuehne+Nagel,Delivered,236.22,37.62,KUE7952621693,
3730,117,134,13,11,4,612,UPS Worldwide,Delivered,901.01,151.8,UPS4699070481,
3731,155,173,9,16,7,492,Maersk Line,Delivered,451.28,93.48,MAE2818076179,
3732,216,238,1,16,1,775,Kuehne+Nagel,Delivered,1799.39,246.75,KUE6021689207,
3733,632,654,10,12,5,756,XPO Logistics,Delivered,1247.76,173.4,XPO4548480353,
3734,619,630,7,16,9,614,UPS Worldwide,Delivered,802.71,147.36,UPS6848777226,
3735,374,399,9,14,4,494,DHL Express,Delivered,678.83,93.86,DHL5750137760,
3736,470,486,12,16,14,700,XPO Logistics,Delayed,811.18,220,XPO9656091749,Documentation Issue
3737,449,454,26,14,9,75,FedEx International,Delivered,3666.58,1882.5,FED3994053282,
3738,529,539,3,11,12,296,Kuehne+Nagel,Delivered,240.29,53.28,KUE1941157471,
3739,629,637,5,16,13,135,Maersk Line,Delivered,169.21,29.7,MAE1533643333,
3740,709,726,29,16,7,45,Maersk Line,Delivered,19970.5,6063.75,MAE4030636272,
3741,189,208,20,16,5,82,XPO Logistics,Delivered,363.58,36.9,XPO7944034573,
3742,13,31,19,10,3,95,C.H. Robinson,Delivered,575.26,61.75,CH9643775180,
3743,518,536,13,13,7,398,FedEx International,Delivered,406.45,59.7,FED6266861530,
3744,230,252,33,15,2,638,Maersk Line,Processing,323.52,38.28,MAE4752369519,
3745,188,204,32,14,2,576,Maersk Line,Delivered,301.09,40.32,MAE4936613206,
3746,305,329,5,10,1,769,FedEx International,Delivered,2376.61,257.18,FED9693109179,
3747,688,720,36,13,1,539,CMA CGM,Delayed,408.15,56.34,CMA6489516054,Security Check
3748,187,215,5,12,4,449,C.H. Robinson,Delivered,614.23,98.78,CH8214088627,
3749,680,699,30,16,5,74,Kuehne+Nagel,Delivered,16706.13,8167.38,KUE8555274669,
3750,464,469,8,16,14,715,DB Schenker,Delivered,1022.86,178.4,DB 3616804816,
3751,482,488,10,14,13,626,DB Schenker,Delivered,529.83,93.9,DB 1274917411,
3752,246,267,11,16,5,259,FedEx International,In Transit,225.75,44.03,FED6903155196,
3753,111,137,16,14,3,553,FedEx International,Delivered,2148.71,326.27,FED4083017981,
3754,624,637,30,16,10,22,CMA CGM,Delivered,4643.78,2428.14,CMA1618126134,
3755,452,460,4,15,16,529,CMA CGM,Delivered,358.86,89.93,CMA4237087523,
3756,134,159,9,10,8,184,XPO Logistics,Delayed,149.31,34.96,XPO8492383067,Security Check
3757,600,605,7,16,15,418,UPS Worldwide,Delivered,421.85,100.32,UPS9541402535,
3758,365,390,36,13,5,727,C.H. Robinson,Delivered,283.51,43.62,CH8863876601,
3759,116,128,27,14,13,28,C.H. Robinson,In Transit,4595.68,1659.56,CH4905161911,
3760,285,308,25,14,5,13,C.H. Robinson,Delayed,2132.98,568.36,CH8057760433,Weather Disruption
3761,546,551,17,12,14,455,DHL Express,In Transit,1235.59,232.05,DHL2757384988,
3762,246,251,15,16,15,77,XPO Logistics,Delivered,200.03,46.97,XPO5432529072,
3763,373,380,4,13,16,548,Kuehne+Nagel,Delivered,623.24,93.16,KUE8705743704,
3764,730,731,12,10,7,572,Kuehne+Nagel,Delivered,872.94,194.4,KUE9883723979,
3765,438,448,22,13,14,32,XPO Logistics,In Transit,4289.14,1150.08,XPO7422973823,
3766,722,731,13,14,3,531,CMA CGM,Delivered,509.37,79.65,CMA8069341244,
3767,74,87,13,15,6,775,CMA CGM,Delivered,1069.7,176.25,CMA1997720260,
3768,483,501,18,14,6,557,Kuehne+Nagel,In Transit,2590.13,334.2,KUE1243652962,
3769,303,319,35,16,5,1580,DHL Express,Delivered,581.86,99,DHL7852649593,
3770,418,426,23,10,12,19,Kuehne+Nagel,Delivered,2346.37,478.99,KUE6844690484,
3771,266,278,13,14,10,227,C.H. Robinson,Delayed,220.56,34.05,CH4311666657,Carrier Capacity
3772,84,93,18,15,13,216,FedEx International,Delivered,777.8,129.6,FED1641353044,
3773,603,618,16,10,15,271,XPO Logistics,Delayed,1013.94,159.89,XPO8684497224,Carrier Capacity
3774,522,546,26,14,5,29,UPS Worldwide,Delivered,2671.4,727.9,UPS4179839085,
3775,624,636,6,10,6,551,DB Schenker,Delivered,820.48,209.22,DB 2839990548,
3776,393,410,17,13,5,397,Maersk Line,In Transit,1731.3,202.47,MAE2098916612,
3777,385,406,19,10,2,565,XPO Logistics,Processing,3257.82,367.25,XPO7208365232,
3778,190,198,1,13,12,447,DB Schenker,Delivered,555.88,93.87,DB 4744043172,
3779,70,91,2,13,6,266,Maersk Line,In Transit,281.29,39.9,MAE9274913261,
3780,401,419,11,11,1,530,Maersk Line,In Transit,1505.25,158.1,MAE6319458789,
3781,240,249,23,11,16,95,C.H. Robinson,Delivered,5804.82,2394.95,CH5270290972,
3782,584,598,4,15,15,215,Maersk Line,Delivered,235.26,36.55,MAE7364212538,
3783,729,731,16,15,8,397,C.H. Robinson,Delivered,1152.25,234.23,CH9602248596,
3784,307,315,17,10,13,582,CMA CGM,Delivered,1143.42,296.82,CMA3379912089,
3785,684,698,35,12,12,355,UPS Worldwide,In Transit,93.53,17.75,UPS1199454370,
3786,92,105,22,16,11,81,UPS Worldwide,In Transit,3930.03,2911.14,UPS4586073868,
3787,613,633,22,13,6,55,XPO Logistics,Delivered,2095.79,1976.7,XPO6861623927,
3788,429,442,27,11,16,27,CMA CGM,Delivered,3052.93,1600.29,CMA3147851056,
3789,660,665,13,13,14,570,DB Schenker,In Transit,910.64,145.5,DB 8207000406,
3790,250,271,17,14,7,584,Maersk Line,Delivered,2211.7,297.84,MAE1003348071,
3791,454,468,7,11,11,666,DB Schenker,Delayed,1014.25,159.84,DB 6228698057,Weather Disruption
3792,286,308,12,16,2,339,XPO Logistics,Delivered,367.11,67.8,XPO4107007205,
3793,526,533,36,15,10,635,XPO Logistics,Delivered,227.68,38.1,XPO4020986419,
3794,145,171,6,11,3,220,DHL Express,In Transit,330.86,48.4,DHL9237122184,
3795,574,587,26,11,17,79,CMA CGM,Delivered,3245.98,1982.9,CMA9198052608,
3796,539,545,26,14,12,87,CMA CGM,Delivered,3715.25,2183.7,CMA5979378038,
3797,725,731,3,14,6,282,Maersk Line,In Transit,299.93,50.76,MAE4293806469,
3798,125,139,1,13,17,669,Kuehne+Nagel,Delivered,743.04,140.49,KUE9970021201,
3799,167,174,14,11,16,508,XPO Logistics,Delivered,546.53,86.36,XPO8857722799,
3800,86,98,16,14,15,285,FedEx International,In Transit,940.5,168.15,FED7206469898,
3801,440,462,7,12,2,661,XPO Logistics,Delivered,1062.01,158.64,XPO1487671534,
3802,162,172,20,12,7,404,CMA CGM,Delivered,1079.77,181.8,CMA8278080968,
3803,286,306,35,14,3,967,DHL Express,In Transit,371.62,68.35,DHL9833378620,
3804,297,305,23,13,12,17,FedEx International,Delivered,1863.28,428.57,FED3026612947,
3805,71,77,27,16,10,63,DHL Express,Delivered,4930.47,3734.01,DHL9751133994,
3806,139,151,14,13,8,711,DB Schenker,Processing,1314.19,188.87,DB 1848835256,
3807,353,359,28,16,11,74,Maersk Line,Processing,4640.94,4415.58,MAE4466863065,
3808,608,630,1,10,3,539,CMA CGM,Delivered,853.94,113.19,CMA3919371094,
3809,424,435,6,12,11,641,UPS Worldwide,Processing,464.75,141.02,UPS3913186461,
3810,347,371,6,14,3,577,Maersk Line,Delivered,599.67,126.94,MAE8961129191,
3811,470,481,18,13,11,140,Maersk Line,Delivered,514.71,84,MAE1396374158,
3812,562,584,35,13,3,1345,CMA CGM,In Transit,382.77,87.25,CMA7512832718,
3813,268,277,23,13,10,108,XPO Logistics,In Transit,3670.98,2722.68,XPO3163392016,
3814,679,692,12,12,10,614,CMA CGM,Delivered,590.96,122.8,CMA8772730901,
3815,358,376,24,16,11,58,C.H. Robinson,Delayed,2881.1,1140.28,CH5021794134,Carrier Capacity
3816,599,608,1,16,12,675,CMA CGM,Delivered,944.45,141.75,CMA5562269484,
3817,443,455,24,12,12,108,FedEx International,In Transit,3396.52,2123.28,FED3111377589,
3818,552,573,9,11,4,476,DHL Express,Delivered,637.87,90.44,DHL9144069945,
3819,717,722,9,13,15,792,C.H. Robinson,Processing,824.51,226.48,CH6814751388,
3820,59,72,9,13,16,347,Maersk Line,Delivered,400.63,65.93,MAE4014895664,
3821,392,416,10,10,3,400,CMA CGM,Delivered,452.37,60,CMA9443038060,
3822,690,700,14,14,13,562,Kuehne+Nagel,Delivered,531.92,95.54,KUE8954061192,
3823,637,660,28,13,4,56,DHL Express,Delivered,4619.13,3341.52,DHL4225260280,
3824,309,328,10,11,3,528,FedEx International,In Transit,571.52,79.2,FED3432082618,
3825,168,194,13,16,1,604,DB Schenker,Delivered,964.93,150.6,DB 8844565594,
3826,561,574,19,11,14,102,CMA CGM,Delivered,394.39,66.3,CMA8954749255,
3827,367,378,16,11,14,403,XPO Logistics,In Transit,940,237.77,XPO8848980055,
3828,579,589,4,10,15,509,Kuehne+Nagel,Delivered,487.12,86.53,KUE5479494845,
3829,62,75,34,10,14,636,UPS Worldwide,In Transit,193.26,50.88,UPS7023219840,
3830,285,311,26,11,3,113,UPS Worldwide,In Transit,5753.95,2836.3,UPS2398403717,
3831,487,510,36,12,1,425,Kuehne+Nagel,Delivered,147.79,25.5,KUE5710351961,
3832,218,236,4,10,6,710,Maersk Line,Delayed,1205.58,188.7,MAE4819366636,Mechanical Failure
3833,520,529,7,11,15,626,DB Schenker,Delivered,1089.39,246.24,DB 8708981579,
3834,115,138,18,16,4,284,Kuehne+Nagel,In Transit,1285.34,170.4,KUE9712757558,
3835,264,276,24,15,10,64,CMA CGM,Delivered,4307,1258.24,CMA5676596691,
3836,502,515,19,13,10,216,C.H. Robinson,Delivered,601.97,140.4,CH5652388602,
3837,390,403,7,11,10,682,Kuehne+Nagel,Delivered,564.3,163.68,KUE3349835339,
3838,113,139,26,15,4,34,DB Schenker,Delivered,4687.61,853.4,DB 5737636523,
3839,723,731,19,11,7,536,CMA CGM,Delivered,2398.6,348.4,CMA7441792741,
3840,7,35,3,13,3,705,CMA CGM,Processing,1301,198.9,CMA5271909554,
3841,504,511,12,14,14,774,C.H. Robinson,Delivered,1244.72,234.8,CH6561354187,
3842,199,206,29,13,13,24,C.H. Robinson,Delivered,4860.03,3234,CH4105710733,
3843,649,672,14,16,5,411,Maersk Line,Delivered,688.31,69.87,MAE5242942941,
3844,224,237,10,11,9,263,FedEx International,Delivered,205.63,39.45,FED6545363229,
3845,145,154,25,12,13,113,UPS Worldwide,Delivered,6093.05,4940.36,UPS6511524296,
3846,306,311,19,13,11,413,Maersk Line,Delivered,1416.2,268.45,MAE4805600500,
3847,535,563,8,10,4,764,CMA CGM,Delivered,1569.99,186.24,CMA1847154234,
3848,439,456,21,12,2,75,FedEx International,Delivered,5799.85,2937.75,FED9724260752,
3849,107,120,26,13,6,52,DHL Express,Delivered,4677.86,1305.2,DHL4408569620,
3850,446,454,21,10,12,103,Kuehne+Nagel,Delivered,9160.15,4034.51,KUE3143456848,
3851,706,729,31,15,1,32,Maersk Line,Delivered,5837.97,4182.72,MAE8591424584,
3852,705,722,20,13,5,441,DB Schenker,Delayed,967.49,198.45,DB 6887036961,Address Exception
3853,375,382,11,12,12,497,Kuehne+Nagel,Delivered,451.4,84.49,KUE7245831294,
3854,85,109,17,10,1,375,XPO Logistics,In Transit,1487.1,191.25,XPO2148128734,
3855,597,610,3,16,15,627,Maersk Line,Delivered,714.91,112.86,MAE6985507304,
3856,662,681,25,11,7,25,Maersk Line,Delivered,3465.78,1093,MAE4100778399,
3857,652,672,17,10,5,143,DB Schenker,Delivered,713.75,72.93,DB 5121616077,
3858,317,342,24,10,6,85,CMA CGM,Delayed,6331.26,1671.1,CMA2731567394,Carrier Capacity
3859,424,435,17,10,11,189,XPO Logistics,Delivered,449.73,96.39,XPO3425953533,
3860,284,297,34,16,17,445,C.H. Robinson,Delivered,158.56,35.6,CH3832474155,
3861,457,463,10,16,16,713,CMA CGM,Delivered,460.61,106.95,CMA2865212139,
3862,10,24,26,10,14,53,DB Schenker,Delivered,4387.31,1330.3,DB 8358139987,
3863,5,18,25,14,9,29,UPS Worldwide,Delivered,4289.71,1267.88,UPS5344385391,
3864,613,621,32,10,17,831,FedEx International,Delivered,525.34,86.17,FED2764003478,
3865,687,701,19,12,5,510,Kuehne+Nagel,Delivered,2224.18,331.5,KUE3117479984,
3866,533,560,4,16,1,753,Maersk Line,In Transit,1613.78,196.01,MAE9340455732,
3867,707,720,31,15,6,81,UPS Worldwide,Delivered,27490.18,10587.51,UPS2126930769,
3868,533,560,27,10,2,95,Maersk Line,Delivered,7164.63,5630.65,MAE6173943472,
3869,544,549,18,11,16,124,Kuehne+Nagel,Delivered,300.1,74.4,KUE7765011868,
3870,358,370,8,10,12,774,FedEx International,Delivered,834.92,123.84,FED6709826281,
3871,342,352,10,16,12,306,DB Schenker,Delivered,219.43,45.9,DB 1647908670,
3872,172,192,35,10,1,742,Maersk Line,Delivered,457.24,57.1,MAE1326650343,
3873,182,195,12,12,13,401,C.H. Robinson,Delivered,254.94,80.2,CH3024096176,
3874,705,728,32,14,3,690,DHL Express,Delivered,580.06,76.3,DHL5213886612,
3875,136,148,34,15,16,700,C.H. Robinson,In Transit,573.37,88,CH9802525729,
3876,340,354,28,13,11,94,Maersk Line,In Transit,6664.65,5608.98,MAE6537591523,
3877,4,18,13,13,7,779,Maersk Line,Delivered,510.95,116.85,MAE2966787443,
3878,98,111,25,16,7,70,DHL Express,In Transit,7007.3,3060.4,DHL3153257864,
3879,182,205,20,14,5,260,Kuehne+Nagel,Delivered,1309.99,117,KUE1691399418,
3880,73,101,12,13,5,498,CMA CGM,Delivered,686.5,99.6,CMA7220192982,
3881,46,68,11,14,1,702,Maersk Line,Delayed,1137.55,119.34,MAE4857474618,Mechanical Failure
3882,506,530,30,14,3,65,DHL Express,Delivered,17706.52,7174.05,DHL9459175234,
3883,80,101,33,15,3,622,XPO Logistics,Delivered,639.36,61.32,XPO3107859909,
3884,235,242,9,16,12,501,UPS Worldwide,In Transit,999.62,171.19,UPS1573602136,
3885,678,701,32,10,2,555,DHL Express,Delivered,588.42,66.85,DHL9293305027,
3886,611,616,11,16,11,522,FedEx International,Delivered,485.44,88.74,FED9716269570,
3887,673,682,30,10,9,72,XPO Logistics,In Transit,16734.93,7946.64,XPO5388564090,
3888,90,111,11,12,1,769,Kuehne+Nagel,Delivered,929.34,130.73,KUE7315964783,
3889,164,191,14,15,1,459,DB Schenker,Delivered,1471.05,146.03,DB 2614266485,
3890,702,709,31,14,11,24,DB Schenker,Delivered,5687.52,3137.04,DB 2574137042,
3891,159,173,21,14,1,15,C.H. Robinson,Delivered,3749.34,587.55,CH2102106089,
3892,507,524,15,13,5,565,DHL Express,Delivered,3111.64,344.65,DHL4201311402,
3893,310,334,13,14,2,185,CMA CGM,Delivered,129.45,27.75,CMA3139478471,
3894,608,620,26,15,14,24,C.H. Robinson,Delivered,1861.71,602.4,CH5032493244,
3895,138,151,19,16,14,559,Kuehne+Nagel,Delivered,1361.6,363.35,KUE6656178239,
3896,353,359,19,14,15,205,DB Schenker,Delivered,602.12,133.25,DB 6496956355,
3897,575,586,36,13,9,930,DB Schenker,Delivered,477.28,79.8,DB 6167882177,
3898,541,551,5,10,10,214,FedEx International,Delivered,186.1,47.08,FED5522726426,
3899,213,235,21,16,2,90,XPO Logistics,Delivered,13808.09,3525.3,XPO7709133802,
3900,532,542,28,14,12,33,DB Schenker,Delivered,5389.16,1969.11,DB 8086793608,
3901,614,631,15,11,7,59,Maersk Line,Delivered,198.13,35.99,MAE6310898717,
3902,563,576,12,14,10,132,Maersk Line,Delivered,165.64,26.4,MAE6231019926,
