production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
2792,69,10,3,350,3,0.88,PROD-2023038775
2793,553,6,1,800,9,1.2,PROD-2024078160
2794,87,9,2,682,7,1.07,PROD-2023035253
2795,622,6,2,800,3,0.38,PROD-2024096343
2796,53,3,3,800,6,0.76,PROD-2023027685
2797,251,4,1,800,8,1.08,PROD-2023094737
2798,481,7,1,776,3,0.47,PROD-2024044961
2799,544,7,2,508,5,1.18,PROD-2024067405
2800,161,2,3,800,4,0.5,PROD-2023064925
2801,694,10,1,350,3,0.98,PROD-2024112315
2802,612,12,3,324,1,0.55,PROD-2024095622
2803,173,4,1,800,4,0.6,PROD-2023062513
2804,67,16,1,2462,4,0.19,PROD-2023032066
2805,602,1,3,800,5,0.68,PROD-2024082115
2806,397,11,2,60,0,0.79,PROD-2024023433
2807,390,8,3,1081,6,0.6,PROD-2024014161
2808,411,4,2,1906,18,0.96,PROD-2024025897
2809,30,15,2,600,1,0.23,PROD-2023012175
2810,116,10,3,350,1,0.53,PROD-2023041932
2811,504,11,1,206,0,0.47,PROD-2024054322
2812,665,8,2,1351,4,0.34,PROD-2024102074
2813,44,14,2,40,0,0.84,PROD-2023027343
2814,575,7,1,739,8,1.12,PROD-2024072303
2815,463,4,1,800,3,0.49,PROD-2024043620
2816,711,5,1,800,7,0.98,PROD-2024124934
2817,25,6,1,1609,5,0.37,PROD-2023011739
2818,7,5,3,949,9,0.99,PROD-2023013616
2819,253,9,3,775,6,0.78,PROD-2023096876
2820,9,6,2,1210,11,0.93,PROD-2023018563
2821,275,5,2,800,7,0.93,PROD-2023105862
2822,124,4,3,800,5,0.73,PROD-2023056046
2823,569,16,2,664,4,0.65,PROD-2024076529
2824,201,13,3,198,1,0.93,PROD-2023074162
2825,32,9,2,300,2,0.76,PROD-2023022304
2826,54,14,1,118,1,1.14,PROD-2023029397
2827,334,1,2,1949,10,0.53,PROD-2023113214
2828,537,4,2,926,10,1.16,PROD-2024065188
2829,377,4,1,800,4,0.51,PROD-2024012164
2830,182,13,2,101,0,0.4,PROD-2023077423
2831,602,5,3,800,4,0.52,PROD-2024086165
2832,586,6,3,800,8,1.05,PROD-2024084853
2833,305,14,1,64,0,1.12,PROD-2023114498
2834,698,13,1,250,0,0.25,PROD-2024114723
2835,229,1,1,800,6,0.85,PROD-2023084999
2836,30,11,2,141,0,0.37,PROD-2023017888
2837,669,1,2,1701,13,0.8,PROD-2024109382
2838,423,10,1,350,0,0.28,PROD-2024024461
2839,57,16,3,973,8,0.91,PROD-2023023882
2840,123,1,3,2414,5,0.23,PROD-2023052920
2841,670,7,1,1009,7,0.77,PROD-2024109999
2842,646,2,1,1135,2,0.2,PROD-2024108898
2843,406,14,3,250,2,1.08,PROD-2024024385
2844,631,9,1,300,3,1.01,PROD-2024094084
2845,296,14,3,68,0,0.78,PROD-2023107926
2846,531,11,1,193,2,1.05,PROD-2024069358
2847,448,9,1,456,2,0.58,PROD-2024039297
2848,426,13,3,108,0,0.28,PROD-2024034870
2849,690,11,1,350,3,1.12,PROD-2024119508
2850,633,2,2,800,5,0.72,PROD-2024097049
2851,330,11,3,94,0,0.16,PROD-2023119892
2852,398,2,3,1787,11,0.62,PROD-2024028137
2853,712,13,3,121,0,0.58,PROD-2024129109
2854,647,5,3,800,3,0.44,PROD-2024107860
2855,78,15,2,600,6,1.12,PROD-2023036642
2856,413,6,3,932,10,1.18,PROD-2024027251
2857,124,16,2,1398,2,0.18,PROD-2023054043
2858,179,13,3,250,0,0.18,PROD-2023063379
2859,569,4,3,800,5,0.66,PROD-2024077105
2860,330,12,2,350,3,0.99,PROD-2023113505
2861,273,15,3,600,4,0.76,PROD-2023091605
2862,62,14,1,114,0,0.56,PROD-2023034393
2863,578,2,2,800,6,0.86,PROD-2024072765
2864,354,5,2,1990,11,0.56,PROD-2023129347
2865,528,11,2,350,2,0.7,PROD-2024062747
2866,404,3,2,800,3,0.41,PROD-2024025442
2867,159,12,3,319,3,1.08,PROD-2023065541
2868,175,10,2,310,1,0.63,PROD-2023064084
2869,110,1,3,800,8,1.1,PROD-2023044113
2870,203,16,1,2102,18,0.87,PROD-2023071953
2871,392,2,3,842,1,0.23,PROD-2024018765
2872,730,13,2,250,2,1.08,PROD-2024127189
2873,372,4,2,2800,32,1.15,PROD-2024015773
2874,56,8,2,2443,13,0.56,PROD-2023029510
2875,47,6,3,1389,10,0.76,PROD-2023029595
2876,499,13,3,250,2,1.12,PROD-2024056740
2877,54,14,2,41,0,0.66,PROD-2023027293
2878,219,13,1,51,0,1.06,PROD-2023083881
2879,451,14,1,59,0,1.02,PROD-2024036560
2880,79,4,3,1329,7,0.55,PROD-2023036746
2881,704,8,3,2485,12,0.52,PROD-2024123912
2882,599,2,3,800,9,1.18,PROD-2024081375
2883,19,4,3,800,3,0.45,PROD-2023018125
2884,324,15,1,2724,11,0.43,PROD-2023119423
2885,105,7,2,442,3,0.89,PROD-2023047470
2886,639,6,3,2136,15,0.71,PROD-2024099122
2887,674,5,2,2008,18,0.94,PROD-2024118228
2888,217,15,2,1130,3,0.29,PROD-2023084499
2889,589,13,2,167,1,0.86,PROD-2024081594
2890,599,11,3,191,1,0.65,PROD-2024084834
2891,4,8,3,839,3,0.38,PROD-2023016819
2892,719,10,3,350,3,0.95,PROD-2024128621
2893,571,1,2,1040,6,0.61,PROD-2024075108
2894,334,7,1,634,7,1.13,PROD-2023118479
2895,527,9,1,470,2,0.5,PROD-2024061486
2896,636,10,1,60,0,0.86,PROD-2024094268
2897,307,13,1,47,0,1.17,PROD-2023115767
2898,463,14,1,250,2,1.18,PROD-2024048699
2899,330,16,3,1205,10,0.87,PROD-2023115730
2900,276,8,3,305,2,0.88,PROD-2023102582
2901,32,2,3,3032,15,0.52,PROD-2023025216
2902,364,2,1,1151,6,0.56,PROD-2023123035
2903,79,5,3,836,4,0.5,PROD-2023039531
2904,685,8,2,468,1,0.31,PROD-2024114400
2905,230,1,1,800,1,0.24,PROD-2023088289
2906,649,12,3,350,2,0.7,PROD-2024106512
2907,110,16,2,1791,15,0.87,PROD-2023045609
2908,507,3,2,800,1,0.18,PROD-2024055757
2909,234,12,1,60,0,0.88,PROD-2023082479
2910,114,3,3,800,8,1.07,PROD-2023043834
2911,504,5,2,800,3,0.39,PROD-2024055971
2912,476,13,1,40,0,0.68,PROD-2024042505
2913,325,10,2,60,0,1.0,PROD-2023118206
2914,198,12,3,141,1,0.73,PROD-2023072221
2915,630,3,3,1195,3,0.28,PROD-2024092303
2916,269,14,3,250,2,1.1,PROD-2023092691
2917,291,11,1,350,2,0.77,PROD-2023109613
2918,274,5,1,1771,13,0.74,PROD-2023103297
2919,710,2,2,800,3,0.38,PROD-2024124439
2920,539,14,3,214,0,0.39,PROD-2024068318
2921,672,8,3,499,4,0.99,PROD-2024119661
2922,503,12,2,291,2,0.95,PROD-2024056199
2923,211,8,2,701,2,0.39,PROD-2023078645
2924,186,8,2,359,0,0.27,PROD-2023078326
2925,433,7,1,300,3,1.14,PROD-2024038459
2926,134,3,3,829,2,0.28,PROD-2023059846
2927,616,14,1,186,0,0.28,PROD-2024094115
2928,298,4,2,800,2,0.26,PROD-2023103375
2929,378,12,3,66,0,0.52,PROD-2024013616
2930,18,11,1,350,2,0.77,PROD-2023018401
2931,219,11,2,269,3,1.14,PROD-2023085441
2932,644,6,3,800,8,1.02,PROD-2024106508
2933,704,7,3,754,4,0.58,PROD-2024124548
2934,670,7,2,1393,4,0.31,PROD-2024107027
2935,165,15,3,879,9,1.12,PROD-2023061535
2936,190,11,2,138,1,1.08,PROD-2023078498
2937,391,5,2,800,4,0.51,PROD-2024015260
2938,220,8,3,300,1,0.45,PROD-2023081255
2939,321,1,2,800,8,1.0,PROD-2023118967
2940,476,4,3,800,5,0.69,PROD-2024048522
2941,130,1,2,800,1,0.22,PROD-2023057651
2942,314,16,3,4168,35,0.84,PROD-2023117396
2943,25,12,3,302,1,0.36,PROD-2023014068
2944,541,10,2,301,2,0.86,PROD-2024064189
2945,514,13,2,116,0,0.18,PROD-2024059092
2946,278,16,3,2020,3,0.19,PROD-2023108977
2947,190,10,3,350,2,0.71,PROD-2023073997
2948,331,3,1,800,8,1.1,PROD-2023119381
2949,129,2,1,800,7,0.88,PROD-2023059525
2950,450,14,1,250,0,0.26,PROD-2024034100
2951,90,4,2,1637,7,0.44,PROD-2023039308
2952,649,8,3,676,5,0.79,PROD-2024103455
2953,583,1,3,1287,7,0.55,PROD-2024087475
2954,527,15,2,1318,5,0.41,PROD-2024066266
2955,583,2,2,800,2,0.35,PROD-2024083917
2956,641,7,1,2322,25,1.11,PROD-2024106389
2957,99,13,1,104,0,0.83,PROD-2023048635
2958,174,5,3,800,5,0.7,PROD-2023065717
2959,666,12,3,350,3,1.03,PROD-2024101188
2960,601,4,2,1367,5,0.43,PROD-2024085699
2961,240,14,1,91,0,0.28,PROD-2023083444
2962,140,8,1,300,3,1.2,PROD-2023058418
2963,368,10,1,350,3,1.06,PROD-2024015657
2964,65,14,1,250,2,0.84,PROD-2023031985
2965,1,14,1,250,2,0.91,PROD-2023013918
2966,16,4,3,908,2,0.31,PROD-2023015854
2967,579,12,1,167,1,0.98,PROD-2024087603
2968,442,12,3,350,1,0.48,PROD-2024034651
2969,526,11,3,244,1,0.5,PROD-2024068625
2970,235,14,2,250,0,0.26,PROD-2023083474
2971,284,16,1,3583,8,0.24,PROD-2023106204
2972,564,12,3,350,2,0.82,PROD-2024071781
2973,126,16,2,1485,5,0.34,PROD-2023054012
2974,136,7,1,300,2,0.83,PROD-2023054783
2975,166,10,1,321,3,1.2,PROD-2023062377
2976,697,5,1,836,7,0.92,PROD-2024114125
2977,281,4,2,833,8,1.08,PROD-2023101975
2978,147,1,2,1462,2,0.16,PROD-2023057700
2979,431,13,2,250,0,0.31,PROD-2024034781
2980,375,13,3,193,1,0.53,PROD-2024017000
2981,403,5,1,800,6,0.77,PROD-2024023871
2982,282,4,1,800,7,0.89,PROD-2023109687
2983,389,14,1,178,1,0.99,PROD-2024015911
2984,661,4,2,800,7,0.9,PROD-2024102985
2985,472,12,1,212,1,0.55,PROD-2024042655
2986,187,4,1,800,3,0.48,PROD-2023078960
2987,360,11,1,220,1,0.76,PROD-2023127677
2988,483,4,2,800,7,0.94,PROD-2024047260
2989,172,8,2,300,1,0.54,PROD-2023062787
2990,257,2,1,1188,4,0.34,PROD-2023095710
2991,688,10,1,317,2,0.9,PROD-2024113704
2992,40,5,3,1503,8,0.54,PROD-2023022276
2993,393,8,1,345,1,0.34,PROD-2024013589
2994,592,7,3,300,3,1.0,PROD-2024084560
2995,389,4,3,2896,25,0.87,PROD-2024019851
2996,124,14,2,250,2,1.03,PROD-2023052972
2997,442,11,2,350,2,0.67,PROD-2024036192
2998,167,2,1,800,2,0.25,PROD-2023065403
2999,268,8,3,300,3,1.04,PROD-2023091858
3000,339,14,3,250,1,0.78,PROD-2023126561
3001,244,4,1,800,9,1.16,PROD-2023091001
3002,59,5,2,800,5,0.68,PROD-2023025868
3003,479,5,3,1651,16,1.0,PROD-2024049850
3004,583,3,1,1392,15,1.13,PROD-2024085043
3005,65,8,3,650,1,0.28,PROD-2023035991
3006,62,12,3,350,2,0.81,PROD-2023038673
3007,705,14,3,250,2,1.06,PROD-2024128954
3008,16,16,2,758,6,0.85,PROD-2023012680
3009,524,8,1,960,9,0.99,PROD-2024064424
3010,473,5,3,800,4,0.61,PROD-2024048305
3011,377,12,1,185,0,0.46,PROD-2024011020
3012,3,16,2,2085,22,1.1,PROD-2023019549
3013,266,14,1,250,1,0.58,PROD-2023096700
3014,507,2,2,2429,20,0.83,PROD-2024051486
3015,647,9,3,398,2,0.72,PROD-2024103890
3016,424,4,3,1391,8,0.61,PROD-2024027030
3017,42,6,1,1413,12,0.85,PROD-2023024351
3018,730,1,3,800,4,0.54,PROD-2024123068
3019,717,3,1,1873,15,0.82,PROD-2024127205
3020,464,2,2,1095,10,0.92,PROD-2024042549
3021,174,4,2,800,8,1.03,PROD-2023063332
3022,610,1,2,800,9,1.15,PROD-2024096090
3023,354,5,2,1682,4,0.25,PROD-2023121356
3024,119,5,2,800,4,0.62,PROD-2023046262
3025,524,1,1,800,7,0.93,PROD-2024066070
3026,341,11,3,350,3,1.0,PROD-2023128506
3027,252,1,3,800,4,0.57,PROD-2023097968
3028,434,16,3,600,6,1.16,PROD-2024038158
3029,128,3,1,800,9,1.14,PROD-2023051995
3030,727,15,3,1809,19,1.08,PROD-2024123309
3031,667,5,3,1304,5,0.45,PROD-2024105392
3032,731,16,1,1068,10,0.94,PROD-2024128021
3033,158,11,2,350,2,0.7,PROD-2023065189
3034,264,7,2,2201,5,0.26,PROD-2023098074
3035,604,11,3,60,0,0.32,PROD-2024089858
3036,645,4,2,800,6,0.8,PROD-2024101292
3037,557,14,2,135,0,0.5,PROD-2024079903
3038,437,15,1,1746,12,0.73,PROD-2024035639
3039,531,12,2,350,1,0.51,PROD-2024068119
3040,721,9,2,1078,6,0.63,PROD-2024122574
3041,353,1,2,800,2,0.28,PROD-2023127557
3042,583,4,3,800,3,0.48,PROD-2024084994
3043,151,9,1,1068,12,1.2,PROD-2023054691
3044,475,7,1,658,6,1.01,PROD-2024041342
3045,505,3,3,814,4,0.59,PROD-2024058433
3046,117,3,3,800,2,0.36,PROD-2023042931
3047,616,14,1,250,0,0.34,PROD-2024091818
3048,555,10,3,283,0,0.31,PROD-2024076951
3049,523,7,2,355,2,0.8,PROD-2024061159
3050,382,16,1,1029,2,0.2,PROD-2024019800
3051,642,15,2,2057,18,0.92,PROD-2024106973
3052,381,9,1,300,1,0.64,PROD-2024015211
3053,473,10,3,350,2,0.79,PROD-2024046663
3054,304,3,1,800,8,1.07,PROD-2023105928
3055,88,6,3,1065,7,0.74,PROD-2023033295
3056,135,2,3,800,4,0.54,PROD-2023056245
3057,161,16,2,600,4,0.78,PROD-2023063991
3058,164,11,3,114,1,1.03,PROD-2023068417
3059,563,5,3,2575,11,0.45,PROD-2024075815
3060,273,5,2,800,2,0.34,PROD-2023099415
3061,551,3,1,800,6,0.82,PROD-2024076489
3062,588,5,3,1176,7,0.63,PROD-2024085848
3063,47,16,1,600,6,1.16,PROD-2023027722
3064,45,14,3,40,0,1.04,PROD-2023026255
3065,585,1,3,890,6,0.75,PROD-2024085983
3066,240,7,2,300,2,0.86,PROD-2023085670
3067,312,7,1,801,2,0.36,PROD-2023113760
3068,440,9,3,632,1,0.22,PROD-2024036511
3069,453,13,3,140,1,0.95,PROD-2024036697
3070,189,6,1,800,2,0.28,PROD-2023079256
3071,661,1,3,1655,7,0.45,PROD-2024103608
3072,724,9,1,2488,28,1.16,PROD-2024128111
3073,306,1,2,927,10,1.09,PROD-2023117043
3074,678,8,2,300,2,0.81,PROD-2024114646
3075,423,15,1,600,5,0.86,PROD-2024024167
3076,170,8,1,666,6,1.05,PROD-2023061664
3077,478,5,1,1083,10,1.01,PROD-2024041208
3078,412,5,2,1169,9,0.81,PROD-2024026398
3079,670,13,3,154,0,0.45,PROD-2024102503
3080,405,1,2,1631,19,1.17,PROD-2024028258
3081,159,12,1,181,2,1.15,PROD-2023063384
3082,608,13,3,50,0,0.91,PROD-2024087276
3083,708,11,1,60,0,0.65,PROD-2024128491
3084,705,6,2,1612,13,0.84,PROD-2024123007
3085,730,10,2,350,1,0.53,PROD-2024127443
3086,449,8,2,1111,6,0.57,PROD-2024031223
3087,603,4,2,949,5,0.55,PROD-2024086575
3088,105,3,3,913,5,0.62,PROD-2023042380
3089,381,4,1,800,8,1.01,PROD-2024018529
3090,609,11,3,151,0,0.39,PROD-2024084009
3091,417,12,2,350,2,0.82,PROD-2024023528
3092,515,3,1,800,2,0.36,PROD-2024053820
3093,157,10,3,350,0,0.24,PROD-2023067808
3094,704,11,1,62,0,0.37,PROD-2024129136
3095,587,12,3,350,2,0.62,PROD-2024085746
3096,678,12,1,124,0,0.38,PROD-2024115051
3097,18,5,2,800,1,0.21,PROD-2023011871
3098,685,8,2,461,5,1.14,PROD-2024118829
3099,166,7,2,928,1,0.2,PROD-2023064517
3100,364,5,2,800,4,0.5,PROD-2023124357
3101,597,8,2,948,9,1.03,PROD-2024082635
3102,264,3,2,1629,16,1.0,PROD-2023096939
3103,553,14,2,169,1,1.08,PROD-2024071907
3104,657,14,3,151,0,0.26,PROD-2024106107
3105,707,3,2,1161,11,0.98,PROD-2024129093
3106,482,15,2,1242,8,0.7,PROD-2024047077
3107,566,14,2,185,0,0.47,PROD-2024071420
3108,211,7,1,817,8,1.07,PROD-2023074321
3109,298,5,3,800,3,0.45,PROD-2023109804
3110,355,14,2,199,0,0.3,PROD-2023122613
3111,27,2,3,1873,5,0.3,PROD-2023018483
3112,468,3,1,1984,18,0.94,PROD-2024046515
3113,456,1,2,1037,4,0.39,PROD-2024031915
3114,589,13,2,224,2,0.96,PROD-2024081725
3115,291,4,2,800,5,0.67,PROD-2023109107
3116,696,13,1,250,2,0.85,PROD-2024117775
3117,181,14,2,94,0,0.58,PROD-2023065240
3118,460,2,2,1516,8,0.58,PROD-2024048693
3119,166,3,3,826,3,0.42,PROD-2023063562
3120,472,3,1,800,9,1.14,PROD-2024043083
3121,508,7,1,300,3,1.11,PROD-2024055180
3122,449,13,2,250,0,0.33,PROD-2024035301
3123,553,4,3,800,5,0.63,PROD-2024075438
3124,521,14,3,250,0,0.34,PROD-2024062578
3125,383,6,2,1699,13,0.82,PROD-2024011422
3126,67,14,3,250,2,1.12,PROD-2023038836
3127,538,6,3,1162,13,1.16,PROD-2024065001
3128,656,2,1,1611,15,0.95,PROD-2024109046
3129,658,5,1,800,3,0.4,PROD-2024102898
3130,688,7,2,414,2,0.59,PROD-2024118918
3131,72,7,1,300,3,1.02,PROD-2023031659
3132,245,1,3,800,1,0.24,PROD-2023099774
3133,465,9,1,300,1,0.55,PROD-2024047509
3134,622,13,3,198,0,0.34,PROD-2024099970
3135,297,11,3,350,3,0.93,PROD-2023102416
3136,619,5,1,800,2,0.35,PROD-2024099888
3137,16,14,3,139,0,0.53,PROD-2023017306
3138,556,9,1,746,6,0.84,PROD-2024071463
3139,49,4,2,1164,5,0.46,PROD-2023025389
3140,510,13,1,40,0,0.23,PROD-2024057648
3141,96,15,3,2107,18,0.86,PROD-2023044296
3142,477,5,1,898,4,0.49,PROD-2024049620
3143,366,10,2,142,1,1.13,PROD-2024012444
3144,463,16,3,1199,11,0.97,PROD-2024041210
3145,647,5,2,800,7,0.98,PROD-2024109437
3146,693,4,3,2627,12,0.48,PROD-2024118839
3147,215,13,2,250,2,0.86,PROD-2023089565
3148,400,10,3,313,1,0.53,PROD-2024025146
3149,576,7,3,638,2,0.33,PROD-2024074994
3150,93,10,3,60,0,1.02,PROD-2023049822
3151,490,5,3,800,2,0.3,PROD-2024054767
3152,254,9,2,481,4,0.94,PROD-2023095311
3153,75,11,3,72,0,0.98,PROD-2023039870
3154,430,14,3,250,2,0.8,PROD-2024036602
3155,567,15,3,1480,14,1.0,PROD-2024072018
3156,202,14,1,166,1,0.78,PROD-2023073166
3157,407,6,2,800,3,0.44,PROD-2024026776
3158,575,6,3,800,5,0.69,PROD-2024075834
3159,36,11,2,192,1,0.57,PROD-2023024740
3160,404,10,2,114,0,0.53,PROD-2024023265
3161,149,9,3,1087,6,0.58,PROD-2023058173
3162,95,12,3,350,1,0.39,PROD-2023042462
3163,114,3,2,800,7,0.94,PROD-2023044254
3164,672,8,3,1331,7,0.57,PROD-2024115094
3165,355,5,2,1220,10,0.82,PROD-2023128330
3166,563,9,1,300,2,0.81,PROD-2024071982
3167,463,13,1,178,0,0.19,PROD-2024044971
3168,657,16,2,1145,13,1.19,PROD-2024108019
3169,225,11,1,350,1,0.36,PROD-2023086271
3170,278,8,2,357,3,1.05,PROD-2023105290
3171,269,11,1,350,4,1.16,PROD-2023092448
3172,370,11,1,62,0,1.18,PROD-2024018985
3173,194,4,2,800,8,1.01,PROD-2023074591
3174,70,12,3,350,0,0.15,PROD-2023039261
3175,77,9,1,959,5,0.62,PROD-2023033180
3176,700,16,3,4067,25,0.62,PROD-2024113326
3177,98,2,2,1033,4,0.48,PROD-2023046363
3178,702,12,1,350,3,0.86,PROD-2024121820
3179,55,2,2,800,6,0.76,PROD-2023021911
3180,22,1,2,800,7,0.95,PROD-2023017318
3181,693,2,1,900,5,0.61,PROD-2024116013
3182,263,10,2,252,2,1.11,PROD-2023094700
3183,174,4,2,800,6,0.84,PROD-2023069074
3184,137,1,1,1442,12,0.86,PROD-2023056942
3185,422,12,3,350,2,0.6,PROD-2024025028
3186,88,6,2,800,6,0.86,PROD-2023032328
3187,23,5,1,2958,25,0.86,PROD-2023014974
3188,552,3,3,800,1,0.22,PROD-2024074111
3189,339,16,1,1044,5,0.57,PROD-2023123613
3190,158,4,2,800,4,0.61,PROD-2023061643
3191,423,8,3,300,2,0.77,PROD-2024021692
3192,679,16,1,750,2,0.37,PROD-2024115453
3193,31,16,1,600,1,0.3,PROD-2023016626
3194,564,5,3,2710,4,0.16,PROD-2024073238
3195,699,14,2,250,1,0.73,PROD-2024112633
3196,24,8,3,300,1,0.6,PROD-2023014650
3197,507,8,3,503,5,1.0,PROD-2024056119
3198,723,14,1,202,1,0.67,PROD-2024126671
3199,517,15,3,1083,3,0.35,PROD-2024055331
3200,134,7,2,939,10,1.12,PROD-2023058904
3201,649,2,2,949,5,0.57,PROD-2024103108
3202,712,15,3,714,8,1.19,PROD-2024128999
3203,390,4,1,800,3,0.4,PROD-2024019275
3204,89,6,2,1286,5,0.46,PROD-2023038086
3205,261,8,2,300,2,0.85,PROD-2023091276
3206,64,7,3,510,1,0.33,PROD-2023038388
3207,473,11,1,258,2,1.09,PROD-2024046522
3208,549,7,2,300,2,0.74,PROD-2024077016
3209,309,12,3,60,0,1.15,PROD-2023115161
3210,585,1,1,800,6,0.76,PROD-2024084824
3211,45,2,3,800,7,0.96,PROD-2023028458
3212,185,7,3,300,1,0.43,PROD-2023079370
3213,83,9,3,557,0,0.16,PROD-2023032965
3214,647,5,3,800,4,0.6,PROD-2024101811
3215,517,9,3,314,2,0.9,PROD-2024057022
3216,332,8,3,2367,28,1.2,PROD-2023114757
3217,152,9,3,300,2,0.77,PROD-2023066909
3218,2,2,2,1624,15,0.95,PROD-2023017941
3219,570,16,1,2593,27,1.05,PROD-2024075130
3220,705,14,1,219,1,0.77,PROD-2024124926
3221,376,2,3,4335,40,0.94,PROD-2024016497
3222,621,5,2,1219,12,1.05,PROD-2024095912
3223,587,4,3,800,7,0.94,PROD-2024089419
3224,167,5,3,1390,15,1.11,PROD-2023067015
3225,662,11,1,350,2,0.58,PROD-2024105125
3226,329,8,2,300,2,0.81,PROD-2023117344
3227,610,12,2,200,0,0.42,PROD-2024098275
3228,266,4,3,1437,16,1.18,PROD-2023092012
3229,195,1,2,800,7,0.99,PROD-2023076079
3230,169,9,2,1062,3,0.29,PROD-2023063810
3231,466,3,2,1602,18,1.14,PROD-2024042762
3232,136,8,2,659,4,0.74,PROD-2023055241
3233,579,1,2,1167,2,0.25,PROD-2024089301
3234,238,1,3,800,7,0.96,PROD-2023081650
3235,36,2,2,800,5,0.65,PROD-2023029528
3236,623,10,2,350,3,0.92,PROD-2024097224
3237,571,4,1,800,3,0.44,PROD-2024072356
3238,27,7,2,300,2,0.67,PROD-2023015261
3239,443,9,1,300,3,1.1,PROD-2024038414
3240,525,1,2,1674,16,0.96,PROD-2024062939
3241,611,7,1,300,1,0.58,PROD-2024093125
3242,704,15,2,6609,68,1.04,PROD-2024127928
3243,141,15,1,1442,2,0.18,PROD-2023056572
3244,514,2,3,884,10,1.14,PROD-2024059893
3245,453,8,3,1032,10,1.04,PROD-2024036492
3246,194,12,2,350,2,0.59,PROD-2023078540
3247,590,1,1,1527,14,0.97,PROD-2024084586
3248,222,16,1,600,1,0.27,PROD-2023083726
3249,569,3,2,800,4,0.6,PROD-2024076864
3250,229,11,2,73,0,0.76,PROD-2023089309
3251,296,2,2,1700,14,0.87,PROD-2023102659
3252,626,16,3,1001,2,0.22,PROD-2024097735
3253,166,2,3,800,2,0.32,PROD-2023067864
3254,459,6,1,1212,13,1.11,PROD-2024049735
3255,202,15,3,4919,33,0.69,PROD-2023074595
3256,389,13,2,66,0,0.54,PROD-2024017861
3257,610,13,1,156,0,0.36,PROD-2024099349
3258,349,6,1,1170,10,0.89,PROD-2023125022
3259,329,7,1,1056,10,0.98,PROD-2023114005
3260,595,6,1,800,7,0.88,PROD-2024089018
3261,592,7,2,300,2,0.93,PROD-2024082603
3262,435,1,1,800,4,0.51,PROD-2024037398
3263,306,1,3,1250,11,0.93,PROD-2023118310
3264,710,4,1,800,1,0.22,PROD-2024125397
3265,154,1,3,1749,10,0.61,PROD-2023068630
3266,87,3,1,800,2,0.27,PROD-2023036175
3267,611,10,3,350,2,0.7,PROD-2024097579
3268,138,5,1,800,8,1.1,PROD-2023059379
3269,702,5,2,1201,3,0.27,PROD-2024129494
3270,412,13,3,190,1,0.74,PROD-2024024776
3271,619,12,3,251,2,0.96,PROD-2024095398
3272,397,12,1,350,2,0.61,PROD-2024021744
3273,77,6,3,800,8,1.1,PROD-2023036453
3274,215,14,3,186,1,0.92,PROD-2023088611
3275,161,2,2,1654,6,0.37,PROD-2023066003
3276,730,15,1,2309,26,1.13,PROD-2024129340
3277,414,3,2,800,5,0.73,PROD-2024023607
3278,647,10,1,350,3,0.95,PROD-2024105113
3279,384,13,3,246,1,0.67,PROD-2024018661
3280,520,12,3,221,1,0.62,PROD-2024064727
3281,54,11,3,178,1,0.74,PROD-2023022248
3282,387,15,2,2423,29,1.2,PROD-2024014482
3283,523,4,3,1043,8,0.86,PROD-2024062427
3284,593,3,1,903,3,0.36,PROD-2024084337
3285,336,3,1,1295,15,1.16,PROD-2023125964
3286,459,15,1,1459,11,0.78,PROD-2024045902
3287,186,12,2,92,0,0.75,PROD-2023071985
3288,504,2,1,800,3,0.46,PROD-2024058660
3289,545,3,1,800,6,0.76,PROD-2024063093
3290,298,2,1,1577,18,1.19,PROD-2023109304
3291,518,11,2,276,1,0.42,PROD-2024065523
3292,397,12,3,311,2,0.94,PROD-2024028097
3293,155,7,1,1264,2,0.16,PROD-2023066130
3294,322,1,1,877,6,0.69,PROD-2023111448
3295,708,5,1,800,1,0.2,PROD-2024123585
3296,548,8,2,456,4,0.94,PROD-2024073493
3297,497,10,1,259,2,0.97,PROD-2024053480
3298,483,9,2,300,1,0.42,PROD-2024044586
3299,569,11,2,67,0,0.31,PROD-2024073559
3300,561,8,3,596,1,0.19,PROD-2024077859
3301,531,12,2,160,1,1.11,PROD-2024067890
3302,196,4,2,800,2,0.35,PROD-2023071786
3303,220,8,2,300,3,1.02,PROD-2023087139
3304,550,4,3,1164,7,0.66,PROD-2024076788
3305,520,16,1,2309,24,1.07,PROD-2024063115
3306,538,3,2,1163,7,0.63,PROD-2024065176
3307,714,4,3,1213,3,0.25,PROD-2024122684
3308,66,11,2,350,0,0.23,PROD-2023036741
3309,517,2,3,800,6,0.8,PROD-2024052025
3310,422,15,3,1642,16,1.03,PROD-2024029953
3311,610,9,1,751,4,0.66,PROD-2024096390
3312,101,9,3,1871,9,0.53,PROD-2023042959
3313,671,2,3,3267,19,0.6,PROD-2024114864
3314,507,14,3,40,0,0.69,PROD-2024051934
3315,403,15,3,2325,5,0.22,PROD-2024026964
3316,203,4,2,800,8,1.05,PROD-2023073897
3317,644,14,1,72,0,0.2,PROD-2024101304
3318,68,11,2,222,1,0.89,PROD-2023032146
3319,496,15,3,1501,3,0.2,PROD-2024056382
3320,255,14,2,250,2,0.99,PROD-2023091629
3321,434,7,1,426,2,0.62,PROD-2024031067
3322,703,12,3,350,4,1.19,PROD-2024122036
